device_os,amt,gender,city_pop,job_age_group,category_city,hour_sin,hour_cos
other,246.77,F,3979576,Teacher_65+,Groceries_Los Angeles,0.5,0.866025403784439
Windows,72.72,F,3979576,Lawyer_56-65,Entertainment_Test City,0,1
Windows,353.81,F,2716000,Lawyer_16-25,Travel_Chicago,-0.5,0.866025403784438
macOS,345.87,F,2716000,Lawyer_36-45,Apparel_Test City,-0.258819045102521,-0.965925826289068
Windows,152.92,F,2716000,Clerk_36-45,Apparel_Test City,0.707106781186548,-0.707106781186547
Linux,22.16,F,1680992,Teacher_65+,Travel_Test City,0.866025403784439,0.5
other,146.1,F,1680992,Lawyer_65+,Travel_Test City,0.965925826289068,-0.258819045102521
Windows,7.96000000000001,F,2716000,Artist_56-65,Travel_Chicago,0.965925826289068,-0.258819045102521
Windows,189.54,M,3979576,Nurse_36-45,Travel_Los Angeles,-0.965925826289068,-0.258819045102521
Linux,110.14,M,3979576,Clerk_46-55,Groceries_Los Angeles,-0.866025403784439,0.5
macOS,151.84,M,3979576,Lawyer_26-35,Travel_Los Angeles,0.965925826289068,0.258819045102521
other,489.77,F,2716000,Lawyer_46-55,Apparel_Test City,-0.5,-0.866025403784439
macOS,353.09,F,2716000,Nurse_26-35,Groceries_Chicago,-0.5,-0.866025403784439
other,214.77,F,3979576,Doctor_65+,Entertainment_Test City,0.965925826289068,-0.258819045102521
macOS,496.49,M,8419600,Nurse_26-35,Entertainment_New York,0,1
Windows,241.76,F,3979576,Artist_16-25,Groceries_Los Angeles,0,1
other,258.26,M,3979576,Lawyer_56-65,Entertainment_Test City,0.707106781186548,-0.707106781186547
other,387.34,F,2328000,Engineer_56-65,Electronics_Test City,0.258819045102521,0.965925826289068
Linux,321.75,M,1680992,Engineer_36-45,Electronics_Phoenix,0.258819045102521,0.965925826289068
macOS,240.61,F,3979576,Engineer_46-55,Entertainment_Test City,-0.707106781186548,0.707106781186547
other,98.23,M,3979576,Lawyer_16-25,Travel_Los Angeles,0.866025403784439,0.5
macOS,462.97,M,8419600,Doctor_46-55,Groceries_Test City,0.5,-0.866025403784439
other,252.02,M,2716000,Lawyer_56-65,Apparel_Test City,-1,-1.83880688453542e-16
X11,259.94,M,2716000,Clerk_16-25,Groceries_Chicago,0,1
Windows,103.09,M,8419600,Lawyer_65+,Groceries_Test City,-0.5,0.866025403784438
Windows,480.05,F,1680992,Teacher_26-35,Apparel_Phoenix,0.5,0.866025403784439
other,206.74,M,2328000,Doctor_65+,Electronics_Test City,-0.965925826289068,-0.258819045102521
Windows,437.98,M,3979576,Teacher_16-25,Entertainment_Los Angeles,1,6.15826833971767e-17
X11,293.8,F,1680992,Doctor_56-65,Apparel_Phoenix,0,1
other,69.51,M,3979576,Engineer_46-55,Entertainment_Los Angeles,0.965925826289068,0.258819045102521
Windows,143.74,F,1680992,Lawyer_36-45,Groceries_Phoenix,-0.965925826289068,-0.258819045102521
Windows,21.66,M,1680992,Teacher_26-35,Travel_Test City,0.707106781186548,-0.707106781186547
macOS,315.39,F,2328000,Teacher_65+,Apparel_Houston,-0.866025403784439,0.5
other,112.3,M,2716000,Teacher_26-35,Electronics_Test City,-0.258819045102521,-0.965925826289068
macOS,441.93,F,8419600,Engineer_36-45,Groceries_Test City,-1,-1.83880688453542e-16
other,19.81,M,3979576,Teacher_56-65,Groceries_Los Angeles,-0.965925826289068,-0.258819045102521
Windows,185.38,M,8419600,Lawyer_65+,Groceries_Test City,-0.965925826289069,0.25881904510252
Windows,358.19,M,1680992,Lawyer_65+,Travel_Test City,-0.866025403784439,0.5
Linux,282.64,F,2328000,Lawyer_36-45,Apparel_Houston,0.258819045102521,-0.965925826289068
macOS,484.34,F,2328000,Teacher_26-35,Electronics_Test City,-0.866025403784438,-0.5
other,433.08,M,2328000,Clerk_46-55,Electronics_Test City,-0.5,0.866025403784438
macOS,141.19,M,8419600,Lawyer_46-55,Groceries_New York,0.965925826289068,-0.258819045102521
Windows,92.82,F,2328000,Lawyer_65+,Electronics_Test City,-0.5,0.866025403784438
X11,96.27,M,3979576,Lawyer_65+,Groceries_Test City,-0.965925826289068,-0.258819045102521
other,351.47,M,8419600,Doctor_26-35,Groceries_Test City,0.258819045102521,0.965925826289068
other,300.18,F,2716000,Engineer_36-45,Apparel_Test City,-0.866025403784439,0.5
other,386.11,F,2716000,Doctor_26-35,Apparel_Test City,0.258819045102521,-0.965925826289068
Linux,257.72,F,3979576,Lawyer_36-45,Electronics_Los Angeles,0.707106781186547,0.707106781186548
macOS,231.36,F,2328000,Lawyer_26-35,Groceries_Test City,-0.965925826289068,-0.258819045102521
other,37.88,F,3979576,Lawyer_65+,Entertainment_Test City,0.5,-0.866025403784439
macOS,129.41,M,2716000,Clerk_56-65,Apparel_Test City,-0.965925826289068,-0.258819045102521
Windows,365.02,M,3979576,Nurse_26-35,Electronics_Los Angeles,0.866025403784439,-0.5
Linux,143.21,F,8419600,Lawyer_36-45,Groceries_Test City,-0.5,-0.866025403784439
macOS,284.89,M,8419600,Lawyer_65+,Apparel_New York,-0.707106781186547,-0.707106781186548
other,325.1,F,1680992,Teacher_46-55,Groceries_Phoenix,-0.965925826289068,-0.258819045102521
macOS,24.29,M,2716000,Lawyer_65+,Apparel_Test City,0.258819045102521,-0.965925826289068
other,37.17,F,1680992,Clerk_16-25,Travel_Test City,-0.965925826289068,-0.258819045102521
Windows,351.6,M,2716000,Lawyer_65+,Apparel_Test City,-0.965925826289068,-0.258819045102521
other,19.32,M,1680992,Artist_56-65,Apparel_Phoenix,-0.866025403784438,-0.5
Linux,256.65,M,8419600,Lawyer_56-65,Groceries_Test City,-0.965925826289069,0.25881904510252
X11,215.37,M,2716000,Clerk_26-35,Travel_Chicago,-0.866025403784438,-0.5
other,116.34,M,2716000,Engineer_56-65,Apparel_Test City,0.707106781186548,-0.707106781186547
Windows,464.64,F,1680992,Engineer_26-35,Apparel_Phoenix,0.707106781186547,0.707106781186548
other,477.71,F,1680992,Engineer_36-45,Travel_Test City,-0.258819045102522,0.965925826289068
X11,212.92,M,1680992,Teacher_26-35,Travel_Test City,-0.965925826289069,0.25881904510252
X11,99.28,F,1680992,Teacher_26-35,Travel_Phoenix,-0.707106781186547,-0.707106781186548
other,473.9,M,2328000,Teacher_36-45,Apparel_Houston,-0.707106781186548,0.707106781186547
other,392.18,M,3979576,Teacher_65+,Groceries_Test City,-0.707106781186548,0.707106781186547
Windows,351.07,F,2716000,Lawyer_46-55,Apparel_Test City,0.258819045102521,0.965925826289068
macOS,81.79,F,2328000,Doctor_56-65,Entertainment_Houston,0.965925826289068,0.258819045102521
macOS,463.17,F,2328000,Artist_26-35,Groceries_Houston,-0.707106781186548,0.707106781186547
other,92.55,M,2716000,Lawyer_26-35,Groceries_Test City,1,6.15826833971767e-17
Windows,143.97,F,8419600,Lawyer_46-55,Travel_New York,0.965925826289068,-0.258819045102521
macOS,349.67,F,3979576,Clerk_16-25,Groceries_Test City,0.5,-0.866025403784439
other,491.96,M,1680992,Doctor_56-65,Travel_Test City,0.258819045102521,0.965925826289068
other,273.78,F,1680992,Doctor_65+,Travel_Test City,-0.258819045102522,0.965925826289068
other,189.99,F,1680992,Lawyer_65+,Travel_Test City,1.22514845490862e-16,-1
other,353.11,M,2716000,Engineer_56-65,Apparel_Test City,1,6.15826833971767e-17
macOS,137.04,M,2716000,Clerk_36-45,Electronics_Chicago,-0.258819045102522,0.965925826289068
Windows,131.79,F,2716000,Lawyer_56-65,Apparel_Test City,1,6.15826833971767e-17
other,13.12,F,8419600,Teacher_46-55,Groceries_Test City,0.258819045102521,0.965925826289068
macOS,277.3,M,1680992,Lawyer_56-65,Travel_Test City,-0.707106781186548,0.707106781186547
macOS,314.76,M,2328000,Clerk_65+,Electronics_Test City,-0.707106781186547,-0.707106781186548
Windows,466.06,F,1680992,Doctor_46-55,Entertainment_Test City,-0.707106781186548,0.707106781186547
macOS,182.7,M,2716000,Teacher_26-35,Apparel_Test City,-0.866025403784439,0.5
X11,448.21,F,1680992,Lawyer_36-45,Travel_Test City,-0.866025403784439,0.5
Windows,495.39,M,2328000,Engineer_56-65,Electronics_Test City,0.965925826289068,0.258819045102521
other,347,F,3979576,Lawyer_56-65,Entertainment_Test City,-0.707106781186548,0.707106781186547
Windows,17.56,F,8419600,Lawyer_16-25,Electronics_New York,0.866025403784439,-0.5
other,240.84,F,3979576,Artist_65+,Electronics_Los Angeles,0.258819045102521,0.965925826289068
Windows,425.32,F,1680992,Clerk_36-45,Entertainment_Phoenix,-0.5,0.866025403784438
Windows,312.45,M,2716000,Doctor_56-65,Apparel_Test City,-0.965925826289069,0.25881904510252
macOS,347.35,M,3979576,Teacher_65+,Entertainment_Test City,0.707106781186547,0.707106781186548
Linux,230.33,F,3979576,Nurse_65+,Electronics_Los Angeles,-0.707106781186548,0.707106781186547
other,423.43,M,3979576,Teacher_26-35,Apparel_Test City,-0.866025403784438,-0.5
Linux,134.01,M,8419600,Engineer_56-65,Groceries_Test City,-0.5,0.866025403784438
other,70.34,F,3979576,Lawyer_65+,Entertainment_Test City,-0.5,0.866025403784438
macOS,153.3,M,2716000,Lawyer_36-45,Travel_Chicago,-0.5,-0.866025403784439
X11,267.26,F,2328000,Lawyer_16-25,Electronics_Houston,-1,-1.83880688453542e-16
macOS,421.12,M,1680992,Engineer_56-65,Travel_Test City,0.258819045102521,0.965925826289068
macOS,333.31,M,2716000,Engineer_36-45,Travel_Chicago,-0.965925826289068,-0.258819045102521
other,279.7,F,2716000,Doctor_56-65,Apparel_Test City,-0.258819045102522,0.965925826289068
macOS,448.37,M,8419600,Teacher_65+,Apparel_Test City,-0.5,0.866025403784438
X11,428.23,F,3979576,Teacher_65+,Apparel_Test City,0.258819045102521,0.965925826289068
macOS,96.83,M,8419600,Lawyer_46-55,Groceries_Test City,0.965925826289068,-0.258819045102521
X11,426.92,M,3979576,Lawyer_26-35,Groceries_Test City,-0.866025403784439,0.5
Windows,127.99,M,8419600,Doctor_36-45,Groceries_Test City,0.866025403784439,0.5
X11,360.41,F,3979576,Clerk_26-35,Electronics_Los Angeles,-0.258819045102521,-0.965925826289068
Linux,248.41,M,1680992,Clerk_36-45,Travel_Phoenix,-0.866025403784438,-0.5
macOS,417.1,M,8419600,Lawyer_26-35,Groceries_Test City,1.22514845490862e-16,-1
Windows,209.96,F,2716000,Nurse_36-45,Entertainment_Chicago,1.22514845490862e-16,-1
macOS,368.27,M,3979576,Teacher_65+,Apparel_Los Angeles,-0.5,-0.866025403784439
other,424.59,M,2716000,Lawyer_56-65,Apparel_Test City,0.707106781186547,0.707106781186548
Linux,3.72,F,8419600,Teacher_65+,Groceries_Test City,-0.707106781186548,0.707106781186547
macOS,467.55,F,2716000,Doctor_56-65,Apparel_Test City,-0.707106781186548,0.707106781186547
Windows,148.85,M,2716000,Doctor_36-45,Apparel_Test City,-0.866025403784439,0.5
macOS,170.45,F,8419600,Engineer_36-45,Groceries_Test City,0.866025403784439,0.5
other,423.41,M,1680992,Lawyer_36-45,Apparel_Phoenix,0.5,-0.866025403784439
X11,87.42,F,2328000,Lawyer_26-35,Electronics_Test City,0.707106781186548,-0.707106781186547
other,223.76,M,2716000,Doctor_46-55,Apparel_Chicago,0.707106781186547,0.707106781186548
other,7.06999999999999,F,2716000,Nurse_46-55,Travel_Chicago,-0.965925826289068,-0.258819045102521
Linux,315.87,M,8419600,Engineer_46-55,Apparel_Test City,-0.258819045102522,0.965925826289068
other,277.85,M,1680992,Teacher_65+,Travel_Test City,-0.5,-0.866025403784439
macOS,105.95,F,2716000,Lawyer_56-65,Travel_Test City,0.707106781186548,-0.707106781186547
X11,63.37,M,2716000,Lawyer_26-35,Apparel_Test City,0.258819045102521,0.965925826289068
Windows,121.32,M,1680992,Engineer_56-65,Travel_Test City,-0.866025403784439,0.5
Windows,292.94,M,1680992,Engineer_56-65,Travel_Test City,-0.707106781186548,0.707106781186547
Windows,385.72,M,8419600,Lawyer_26-35,Groceries_Test City,-1,-1.83880688453542e-16
Windows,176.42,M,1680992,Engineer_46-55,Apparel_Test City,1.22514845490862e-16,-1
other,159.19,F,8419600,Clerk_56-65,Groceries_Test City,-0.5,-0.866025403784439
other,59.93,F,8419600,Lawyer_65+,Groceries_Test City,-0.866025403784438,-0.5
Windows,483.04,F,8419600,Doctor_26-35,Apparel_New York,-0.707106781186548,0.707106781186547
Windows,366.06,M,1680992,Clerk_65+,Travel_Test City,-0.258819045102521,-0.965925826289068
Linux,231.32,M,1680992,Clerk_26-35,Travel_Test City,1.22514845490862e-16,-1
other,354.99,M,8419600,Lawyer_46-55,Groceries_Test City,0.707106781186548,-0.707106781186547
macOS,44.06,M,1680992,Engineer_65+,Travel_Test City,1,6.15826833971767e-17
other,218.2,M,1680992,Doctor_46-55,Travel_Test City,1.22514845490862e-16,-1
other,238.73,M,2716000,Lawyer_26-35,Apparel_Test City,0.965925826289068,0.258819045102521
X11,433.18,F,2716000,Clerk_36-45,Travel_Chicago,1,6.15826833971767e-17
other,100.35,M,1680992,Doctor_36-45,Groceries_Phoenix,0.707106781186547,0.707106781186548
Linux,371.36,M,2328000,Engineer_36-45,Groceries_Test City,-0.866025403784438,-0.5
other,83.04,M,1680992,Artist_36-45,Travel_Phoenix,0.5,0.866025403784439
other,444.15,F,8419600,Lawyer_26-35,Groceries_Test City,0.707106781186548,-0.707106781186547
other,354.69,M,2716000,Doctor_26-35,Groceries_Test City,0.866025403784439,-0.5
other,390.26,M,1680992,Lawyer_56-65,Travel_Test City,-0.707106781186548,0.707106781186547
X11,306.96,M,3979576,Clerk_46-55,Entertainment_Test City,0.258819045102521,0.965925826289068
Linux,327.97,F,2328000,Doctor_56-65,Groceries_Houston,-0.258819045102522,0.965925826289068
Windows,52.32,F,2716000,Lawyer_16-25,Electronics_Chicago,0.866025403784439,0.5
Windows,80.43,M,3979576,Lawyer_46-55,Apparel_Test City,-0.965925826289068,-0.258819045102521
macOS,234.27,F,3979576,Engineer_56-65,Entertainment_Test City,-0.258819045102522,0.965925826289068
Windows,208.92,F,3979576,Lawyer_46-55,Entertainment_Test City,-0.258819045102521,-0.965925826289068
Linux,277.55,M,8419600,Doctor_26-35,Groceries_Test City,-0.866025403784439,0.5
macOS,129.12,F,3979576,Clerk_26-35,Groceries_Test City,0.965925826289068,0.258819045102521
Linux,335.52,M,1680992,Teacher_36-45,Travel_Test City,0,1
other,257.33,F,2328000,Clerk_26-35,Electronics_Test City,-0.866025403784439,0.5
other,97.09,F,2328000,Engineer_56-65,Electronics_Test City,-0.866025403784439,0.5
Linux,43.61,F,2716000,Teacher_26-35,Travel_Test City,0.866025403784439,0.5
other,235.56,F,3979576,Teacher_36-45,Electronics_Test City,0.707106781186547,0.707106781186548
macOS,105.49,F,3979576,Doctor_26-35,Travel_Los Angeles,-0.866025403784439,0.5
Windows,349.05,M,2328000,Teacher_26-35,Electronics_Test City,0.707106781186547,0.707106781186548
Windows,211.74,M,1680992,Lawyer_36-45,Travel_Test City,-0.965925826289068,-0.258819045102521
macOS,498.95,M,3979576,Teacher_65+,Entertainment_Test City,-0.866025403784439,0.5
Linux,377.46,M,2716000,Doctor_46-55,Groceries_Test City,0.707106781186548,-0.707106781186547
other,147.66,F,1680992,Artist_56-65,Electronics_Phoenix,-0.707106781186548,0.707106781186547
other,444.88,M,2328000,Engineer_26-35,Electronics_Test City,-0.258819045102521,-0.965925826289068
Windows,134.09,F,2328000,Engineer_36-45,Travel_Test City,0.707106781186547,0.707106781186548
Windows,152.58,F,1680992,Lawyer_26-35,Travel_Test City,0.965925826289068,-0.258819045102521
macOS,419.12,F,2716000,Clerk_26-35,Travel_Chicago,0.965925826289068,-0.258819045102521
Windows,431.03,M,2328000,Teacher_36-45,Groceries_Houston,-0.258819045102522,0.965925826289068
other,149.85,F,1680992,Doctor_65+,Travel_Test City,1.22514845490862e-16,-1
macOS,94.47,F,8419600,Clerk_46-55,Groceries_Test City,0.5,0.866025403784439
other,217.82,F,1680992,Teacher_46-55,Travel_Test City,1,6.15826833971767e-17
Linux,452.09,M,2328000,Lawyer_26-35,Travel_Test City,0.5,0.866025403784439
other,215.44,F,2328000,Lawyer_46-55,Electronics_Test City,0,1
Linux,274.24,F,8419600,Lawyer_46-55,Groceries_Test City,-0.258819045102521,-0.965925826289068
other,322.41,M,1680992,Teacher_26-35,Travel_Test City,0.5,-0.866025403784439
macOS,257.5,F,2328000,Nurse_26-35,Groceries_Houston,-0.965925826289069,0.25881904510252
other,478.29,F,2716000,Engineer_46-55,Travel_Test City,0.5,0.866025403784439
macOS,289.95,M,3979576,Doctor_46-55,Entertainment_Test City,1.22514845490862e-16,-1
Windows,91.73,M,1680992,Clerk_65+,Travel_Test City,0.866025403784439,-0.5
Windows,389.86,F,2328000,Lawyer_26-35,Electronics_Test City,0,1
other,219.51,F,2716000,Doctor_56-65,Groceries_Chicago,-0.866025403784439,0.5
Linux,33.42,M,2328000,Clerk_46-55,Electronics_Test City,-0.258819045102521,-0.965925826289068
macOS,253.83,F,2328000,Teacher_46-55,Apparel_Test City,-0.965925826289068,-0.258819045102521
macOS,212.63,F,2716000,Lawyer_65+,Apparel_Test City,0.5,0.866025403784439
macOS,383.49,F,8419600,Engineer_65+,Travel_New York,0.965925826289068,-0.258819045102521
Windows,17.14,F,2716000,Engineer_36-45,Apparel_Test City,0.258819045102521,0.965925826289068
other,150.5,M,2328000,Clerk_56-65,Electronics_Test City,-0.965925826289069,0.25881904510252
Windows,375.04,F,2716000,Lawyer_65+,Electronics_Test City,-0.866025403784438,-0.5
Windows,235.88,F,2716000,Artist_36-45,Groceries_Chicago,0.5,0.866025403784439
X11,103.31,M,2328000,Doctor_46-55,Travel_Test City,-0.258819045102521,-0.965925826289068
macOS,209.47,M,3979576,Clerk_46-55,Electronics_Los Angeles,0.866025403784439,0.5
macOS,418.44,F,2328000,Lawyer_26-35,Electronics_Test City,-0.258819045102522,0.965925826289068
other,413.93,M,3979576,Nurse_36-45,Electronics_Los Angeles,1,6.15826833971767e-17
X11,180.56,M,3979576,Doctor_56-65,Entertainment_Test City,0.866025403784439,0.5
Windows,60.24,F,2328000,Clerk_46-55,Electronics_Test City,0.866025403784439,-0.5
X11,434.14,M,2716000,Teacher_26-35,Apparel_Test City,0.258819045102521,0.965925826289068
macOS,338.82,F,1680992,Lawyer_26-35,Travel_Test City,0,1
Linux,329.48,M,1680992,Teacher_36-45,Electronics_Phoenix,-0.258819045102522,0.965925826289068
Windows,162.56,M,3979576,Teacher_65+,Travel_Test City,0,1
other,499.4,F,8419600,Nurse_36-45,Apparel_New York,0.707106781186547,0.707106781186548
Windows,495.59,F,2328000,Teacher_16-25,Electronics_Houston,-1,-1.83880688453542e-16
other,384.51,F,3979576,Clerk_56-65,Entertainment_Test City,-0.258819045102521,-0.965925826289068
macOS,209.16,M,8419600,Engineer_26-35,Groceries_New York,0.5,-0.866025403784439
other,101.11,F,3979576,Lawyer_36-45,Entertainment_Los Angeles,0.258819045102521,-0.965925826289068
Linux,302.74,F,2716000,Lawyer_46-55,Travel_Test City,0.258819045102521,-0.965925826289068
X11,226.26,F,1680992,Engineer_56-65,Travel_Test City,-0.965925826289068,-0.258819045102521
other,57.32,M,2328000,Artist_46-55,Travel_Houston,-0.965925826289068,-0.258819045102521
Linux,200.95,F,1680992,Lawyer_36-45,Electronics_Phoenix,-0.258819045102522,0.965925826289068
X11,466.62,F,1680992,Teacher_46-55,Apparel_Phoenix,-0.258819045102521,-0.965925826289068
Windows,175.38,M,1680992,Lawyer_36-45,Travel_Test City,-0.5,-0.866025403784439
other,479.01,M,2328000,Doctor_16-25,Apparel_Houston,-0.258819045102522,0.965925826289068
Linux,138.69,M,1680992,Lawyer_26-35,Entertainment_Phoenix,-0.5,-0.866025403784439
Windows,223.35,F,2328000,Lawyer_56-65,Electronics_Test City,-0.258819045102521,-0.965925826289068
macOS,499.95,F,2716000,Clerk_36-45,Apparel_Test City,0.866025403784439,0.5
Linux,134.21,F,2328000,Lawyer_26-35,Electronics_Test City,-0.5,-0.866025403784439
other,153.05,F,2328000,Clerk_36-45,Electronics_Test City,0.866025403784439,-0.5
macOS,334.27,F,8419600,Engineer_36-45,Groceries_New York,0.965925826289068,0.258819045102521
macOS,223.42,F,2328000,Doctor_16-25,Travel_Houston,-1,-1.83880688453542e-16
other,246.17,M,8419600,Clerk_16-25,Apparel_New York,0.866025403784439,0.5
X11,118.42,M,8419600,Clerk_56-65,Groceries_Test City,0.5,-0.866025403784439
Linux,298.54,F,8419600,Artist_46-55,Entertainment_New York,-0.258819045102522,0.965925826289068
Windows,328.63,F,1680992,Lawyer_36-45,Travel_Test City,0.965925826289068,-0.258819045102521
Windows,152.92,F,1680992,Doctor_26-35,Travel_Test City,0.965925826289068,-0.258819045102521
other,235.02,F,1680992,Doctor_65+,Travel_Test City,-0.866025403784439,0.5
macOS,216.73,F,3979576,Engineer_46-55,Entertainment_Test City,0.965925826289068,-0.258819045102521
macOS,407.34,F,3979576,Doctor_26-35,Entertainment_Test City,0.965925826289068,0.258819045102521
Windows,374.75,M,2328000,Clerk_56-65,Electronics_Test City,-0.5,-0.866025403784439
other,157.14,M,3979576,Doctor_26-35,Electronics_Los Angeles,-0.965925826289068,-0.258819045102521
X11,149.31,F,2716000,Teacher_16-25,Groceries_Chicago,-0.258819045102521,-0.965925826289068
other,218.56,M,3979576,Clerk_56-65,Entertainment_Test City,-1,-1.83880688453542e-16
other,308.59,F,8419600,Clerk_56-65,Groceries_Test City,-0.707106781186547,-0.707106781186548
Linux,305.77,M,2328000,Clerk_56-65,Electronics_Test City,0.707106781186548,-0.707106781186547
macOS,343.82,F,2716000,Lawyer_16-25,Travel_Chicago,0.5,-0.866025403784439
Windows,363.59,M,2328000,Engineer_56-65,Electronics_Test City,0.258819045102521,0.965925826289068
Linux,6.44,M,8419600,Lawyer_46-55,Groceries_Test City,-0.258819045102522,0.965925826289068
Windows,496.05,M,8419600,Artist_36-45,Electronics_New York,1.22514845490862e-16,-1
X11,279.93,M,2716000,Clerk_56-65,Apparel_Test City,0.707106781186547,0.707106781186548
Windows,60.41,F,2328000,Clerk_36-45,Electronics_Test City,0.258819045102521,-0.965925826289068
other,185.87,F,2716000,Clerk_56-65,Apparel_Chicago,-0.5,-0.866025403784439
other,71.38,M,1680992,Clerk_36-45,Travel_Test City,0.258819045102521,-0.965925826289068
other,377.01,F,3979576,Clerk_26-35,Entertainment_Test City,-0.965925826289068,-0.258819045102521
Windows,76.67,M,2328000,Doctor_56-65,Electronics_Test City,-0.258819045102521,-0.965925826289068
macOS,14.16,M,2716000,Doctor_56-65,Electronics_Chicago,-0.5,0.866025403784438
other,385.27,F,3979576,Clerk_16-25,Entertainment_Test City,0.707106781186548,-0.707106781186547
macOS,465.27,F,3979576,Teacher_65+,Apparel_Test City,0.866025403784439,0.5
Windows,411.85,M,2716000,Doctor_46-55,Apparel_Test City,-0.5,0.866025403784438
X11,372.87,M,2328000,Doctor_36-45,Electronics_Test City,0.258819045102521,0.965925826289068
other,10.12,F,1680992,Teacher_65+,Travel_Test City,-0.965925826289068,-0.258819045102521
Windows,376.12,M,2716000,Teacher_56-65,Travel_Chicago,-0.5,-0.866025403784439
Windows,161.29,F,2328000,Lawyer_56-65,Electronics_Test City,-0.5,0.866025403784438
other,181.73,M,8419600,Engineer_26-35,Entertainment_New York,0.258819045102521,0.965925826289068
X11,53.09,M,3979576,Teacher_65+,Apparel_Test City,1,6.15826833971767e-17
other,365.92,F,3979576,Teacher_56-65,Entertainment_Test City,1.22514845490862e-16,-1
other,189.09,F,1680992,Doctor_46-55,Travel_Test City,0.258819045102521,0.965925826289068
other,20.61,M,2328000,Nurse_46-55,Entertainment_Houston,1.22514845490862e-16,-1
macOS,103.61,M,3979576,Lawyer_56-65,Travel_Test City,0.707106781186547,0.707106781186548
other,4.41999999999999,M,1680992,Doctor_26-35,Travel_Test City,-0.965925826289069,0.25881904510252
macOS,419.27,M,8419600,Clerk_56-65,Groceries_Test City,0.866025403784439,-0.5
Windows,26.87,F,1680992,Teacher_26-35,Apparel_Phoenix,-0.258819045102521,-0.965925826289068
other,275.42,M,8419600,Teacher_65+,Groceries_Test City,0,1
other,460.58,M,1680992,Artist_36-45,Groceries_Phoenix,0.258819045102521,0.965925826289068
macOS,260.57,M,8419600,Nurse_56-65,Apparel_New York,-0.866025403784438,-0.5
Linux,61.23,M,1680992,Clerk_56-65,Travel_Test City,0.965925826289068,0.258819045102521
other,239.24,M,2716000,Teacher_65+,Apparel_Test City,-0.707106781186547,-0.707106781186548
Windows,100.26,M,3979576,Doctor_65+,Entertainment_Test City,1.22514845490862e-16,-1
macOS,79.29,F,2716000,Lawyer_16-25,Groceries_Chicago,-0.965925826289068,-0.258819045102521
Windows,404.85,F,2328000,Clerk_36-45,Electronics_Test City,0.707106781186547,0.707106781186548
macOS,124.08,M,8419600,Teacher_65+,Groceries_Test City,0.258819045102521,0.965925826289068
macOS,248.76,M,2328000,Teacher_65+,Electronics_Test City,0.707106781186547,0.707106781186548
macOS,419.44,F,1680992,Lawyer_56-65,Travel_Test City,0,1
other,424.81,F,2328000,Engineer_56-65,Electronics_Test City,1.22514845490862e-16,-1
X11,468.51,F,3979576,Clerk_56-65,Electronics_Test City,-0.5,0.866025403784438
Windows,477.23,F,3979576,Engineer_36-45,Electronics_Test City,-0.707106781186547,-0.707106781186548
macOS,406,F,3979576,Clerk_46-55,Entertainment_Test City,1.22514845490862e-16,-1
X11,9.19999999999999,F,2716000,Engineer_36-45,Groceries_Test City,-0.965925826289069,0.25881904510252
Windows,225.64,M,3979576,Doctor_46-55,Entertainment_Test City,-0.707106781186547,-0.707106781186548
Windows,377,F,1680992,Doctor_65+,Travel_Test City,-0.707106781186547,-0.707106781186548
other,277.85,M,2328000,Teacher_46-55,Electronics_Test City,0.258819045102521,-0.965925826289068
macOS,367.8,F,8419600,Engineer_65+,Apparel_New York,1.22514845490862e-16,-1
X11,211.89,F,1680992,Doctor_56-65,Travel_Test City,0.258819045102521,0.965925826289068
Linux,111.28,F,3979576,Clerk_26-35,Entertainment_Test City,0.965925826289068,-0.258819045102521
other,79.51,F,1680992,Engineer_46-55,Travel_Test City,0.5,-0.866025403784439
macOS,387.59,M,2328000,Lawyer_26-35,Electronics_Test City,0.965925826289068,0.258819045102521
macOS,283.76,M,1680992,Lawyer_65+,Travel_Test City,0.707106781186548,-0.707106781186547
other,344.53,F,1680992,Teacher_26-35,Travel_Test City,-0.258819045102521,-0.965925826289068
X11,382.04,F,8419600,Lawyer_26-35,Travel_New York,1.22514845490862e-16,-1
macOS,288.31,F,8419600,Lawyer_36-45,Groceries_Test City,0.5,0.866025403784439
other,286.22,M,2328000,Clerk_26-35,Groceries_Test City,-0.5,-0.866025403784439
other,54.89,F,3979576,Lawyer_26-35,Entertainment_Test City,0.5,-0.866025403784439
Linux,111.7,M,2328000,Engineer_36-45,Electronics_Test City,0.258819045102521,0.965925826289068
other,309.31,F,3979576,Lawyer_26-35,Groceries_Los Angeles,-0.707106781186547,-0.707106781186548
Linux,32.61,M,3979576,Doctor_36-45,Groceries_Test City,-0.707106781186548,0.707106781186547
other,169.47,F,3979576,Nurse_36-45,Apparel_Los Angeles,-0.707106781186547,-0.707106781186548
other,346.08,F,2716000,Doctor_46-55,Apparel_Test City,0.707106781186548,-0.707106781186547
other,280.05,F,2716000,Engineer_65+,Groceries_Chicago,0.258819045102521,0.965925826289068
Linux,298,F,2716000,Lawyer_26-35,Apparel_Test City,0.866025403784439,-0.5
macOS,389.32,M,2328000,Lawyer_46-55,Electronics_Test City,-0.866025403784439,0.5
Windows,379.82,F,2328000,Teacher_46-55,Travel_Test City,0,1
Windows,296.92,M,2328000,Engineer_26-35,Electronics_Test City,1,6.15826833971767e-17
